Time,Total Energy
12/11/2019 10:10:18,352.10
12/11/2019 10:13:55,352.10
12/11/2019 10:17:21,352.10
12/11/2019 10:21:08,352.10
12/11/2019 10:24:27,352.10
12/11/2019 10:31:09,352.20
12/11/2019 10:34:26,352.20
12/11/2019 10:37:42,352.20
12/11/2019 10:40:57,352.20
12/11/2019 10:44:14,352.20
12/11/2019 10:47:31,352.20
12/11/2019 10:54:04,352.30
12/11/2019 10:57:20,352.30
12/11/2019 11:00:36,352.30
12/11/2019 11:03:53,352.30
12/11/2019 11:07:10,352.30
12/11/2019 11:10:25,352.30
12/11/2019 11:13:41,352.30
12/11/2019 11:20:13,352.40
12/11/2019 11:23:32,352.40
12/11/2019 11:26:48,352.40
12/11/2019 11:30:03,352.40
12/11/2019 11:33:21,352.40
12/11/2019 11:36:37,352.40
12/11/2019 11:39:54,352.40
12/11/2019 11:46:26,352.50
12/11/2019 11:49:45,352.50
12/11/2019 11:53:01,352.50
12/11/2019 11:56:16,352.50
12/11/2019 11:59:32,352.50
12/11/2019 12:06:46,352.60
12/11/2019 12:10:02,352.60
12/11/2019 12:13:17,352.60
12/11/2019 12:16:34,352.60
12/11/2019 12:19:53,352.60
12/11/2019 12:23:08,352.60
12/11/2019 12:29:40,352.70
12/11/2019 12:32:56,352.70
12/11/2019 12:36:11,352.70
12/11/2019 12:39:29,352.70
12/11/2019 12:42:45,352.70
12/11/2019 12:46:04,352.70
12/11/2019 12:49:22,352.70
12/11/2019 12:55:53,352.80
12/11/2019 12:59:11,352.80
12/11/2019 13:02:29,352.80
12/11/2019 13:05:45,352.80
12/11/2019 13:09:03,352.80
12/11/2019 13:12:19,352.80
12/11/2019 13:15:38,352.80
12/11/2019 13:22:11,352.90
12/11/2019 13:25:31,352.90
12/11/2019 13:28:52,352.90
12/11/2019 13:32:10,352.90
12/11/2019 13:35:26,352.90
12/11/2019 13:38:45,352.90
12/11/2019 13:45:21,353.00
12/11/2019 13:48:38,353.00
12/11/2019 13:51:54,353.00
12/11/2019 13:55:45,353.00
12/11/2019 13:59:14,353.00
12/11/2019 14:02:58,353.00
12/11/2019 14:11:32,353.10
12/11/2019 14:14:48,353.10
12/11/2019 14:18:08,353.10
12/11/2019 14:21:25,353.10
12/11/2019 14:24:40,353.10
12/11/2019 14:27:59,353.10
12/11/2019 14:34:31,353.20
12/11/2019 14:37:47,353.20
12/11/2019 14:41:04,353.20
12/11/2019 14:44:22,353.20
12/11/2019 14:47:41,353.20
12/11/2019 14:50:57,353.20
12/11/2019 14:54:12,353.20
12/11/2019 14:57:28,353.20
12/11/2019 15:00:43,353.20
12/11/2019 15:07:16,353.30
12/11/2019 15:10:31,353.30
12/11/2019 15:13:48,353.30
12/11/2019 15:17:03,353.30
12/11/2019 15:20:22,353.30
12/11/2019 15:23:38,353.30
12/11/2019 15:26:57,353.30
12/11/2019 15:30:17,353.30
12/11/2019 15:33:33,353.30
12/11/2019 15:40:09,353.40
12/11/2019 15:43:27,353.40
12/11/2019 15:46:45,353.40
12/11/2019 15:50:01,353.40
12/11/2019 15:53:17,353.40
12/11/2019 15:56:34,353.40
12/11/2019 15:59:52,353.40
12/11/2019 16:03:08,353.40
12/11/2019 16:06:26,353.40
12/11/2019 16:09:43,353.40
12/11/2019 16:12:59,353.40
12/11/2019 16:20:05,353.50
12/11/2019 16:23:33,353.50
12/11/2019 16:26:57,353.50
12/11/2019 16:30:26,353.50
12/11/2019 16:33:57,353.50
12/11/2019 16:37:24,353.50
12/11/2019 16:40:52,353.50
12/11/2019 16:44:30,353.50
12/11/2019 16:47:58,353.50
12/11/2019 16:51:22,353.50
12/11/2019 16:54:49,353.50
12/11/2019 16:58:14,353.50
12/11/2019 17:01:48,353.50
12/11/2019 17:05:20,353.50
12/11/2019 17:08:46,353.50
12/11/2019 17:12:07,353.50
12/11/2019 17:15:31,353.50
12/11/2019 17:18:58,353.50
12/11/2019 17:25:38,353.60
12/11/2019 17:29:02,353.60
12/11/2019 17:32:23,353.60
12/11/2019 17:35:43,353.60
12/11/2019 17:39:12,353.60
12/11/2019 17:42:33,353.60
12/11/2019 17:45:53,353.60
12/11/2019 17:49:14,353.60
12/11/2019 17:52:36,353.60
12/11/2019 17:55:55,353.60
12/11/2019 17:59:13,353.60
12/11/2019 18:02:31,353.60
12/11/2019 18:05:47,353.60
12/11/2019 18:09:02,353.60
12/11/2019 18:12:24,353.60
12/11/2019 18:15:40,353.60
12/11/2019 18:18:56,353.60
12/11/2019 18:22:12,353.60
12/11/2019 18:25:27,353.60
12/11/2019 18:28:43,353.60
12/11/2019 18:31:57,353.60
12/11/2019 18:35:13,353.60
12/11/2019 18:38:28,353.60
12/11/2019 18:41:44,353.60
12/11/2019 18:44:59,353.60
12/11/2019 18:48:15,353.60
12/11/2019 18:51:30,353.60
12/11/2019 18:54:47,353.60
12/11/2019 18:58:03,353.60
12/11/2019 19:06:08,353.60
,
Time,Total Energy
12/11/2019 5:45:13,364.90
12/11/2019 5:48:28,364.90
12/11/2019 5:51:44,364.90
12/11/2019 5:54:58,364.90
12/11/2019 5:58:14,364.90
12/11/2019 6:01:30,364.90
12/11/2019 6:04:45,364.90
12/11/2019 6:08:01,364.90
12/11/2019 6:11:15,364.90
12/11/2019 6:14:31,364.90
12/11/2019 6:17:46,364.90
12/11/2019 6:21:36,364.90
12/11/2019 6:24:52,364.90
12/11/2019 6:28:08,364.90
12/11/2019 6:31:24,364.90
12/11/2019 6:34:39,364.90
12/11/2019 6:37:55,364.90
12/11/2019 6:41:16,364.90
12/11/2019 6:44:32,364.90
12/11/2019 6:47:48,364.90
12/11/2019 6:51:04,364.90
12/11/2019 6:54:20,364.90
12/11/2019 6:57:35,364.90
12/11/2019 7:00:52,364.90
12/11/2019 7:04:06,364.90
12/11/2019 7:07:23,364.90
12/11/2019 7:10:39,364.90
12/11/2019 7:13:58,364.90
12/11/2019 7:17:14,364.90
12/11/2019 7:20:29,364.90
12/11/2019 7:23:44,364.90
12/11/2019 7:26:59,364.90
12/11/2019 7:30:15,364.90
12/11/2019 7:33:32,364.90
12/11/2019 7:36:48,364.90
12/11/2019 7:40:03,364.90
12/11/2019 7:43:18,364.90
12/11/2019 7:46:34,364.90
12/11/2019 7:49:49,364.90
12/11/2019 7:53:05,364.90
12/11/2019 7:56:20,364.90
12/11/2019 7:59:35,364.90
12/11/2019 8:02:51,364.90
12/11/2019 8:09:23,365.00
12/11/2019 8:12:39,365.00
12/11/2019 8:15:54,365.00
12/11/2019 8:19:12,365.00
12/11/2019 8:22:29,365.00
12/11/2019 8:25:46,365.00
12/11/2019 8:29:02,365.00
12/11/2019 8:32:18,365.00
12/11/2019 8:35:35,365.00
12/11/2019 8:38:51,365.00
12/11/2019 8:42:06,365.00
12/11/2019 8:45:22,365.00
12/11/2019 8:48:39,365.00
12/11/2019 8:55:09,365.10
12/11/2019 8:58:24,365.10
12/11/2019 9:01:40,365.10
12/11/2019 9:04:55,365.10
12/11/2019 9:08:11,365.10
12/11/2019 9:11:27,365.10
12/11/2019 9:14:41,365.10
12/11/2019 9:17:57,365.10
12/11/2019 9:21:12,365.10
12/11/2019 9:24:29,365.10
12/11/2019 9:31:01,365.20
12/11/2019 9:34:15,365.20
12/11/2019 9:37:32,365.20
12/11/2019 9:40:49,365.20
12/11/2019 9:44:04,365.20
12/11/2019 9:47:22,365.20
12/11/2019 9:53:54,365.30
12/11/2019 9:57:10,365.30
12/11/2019 10:00:26,365.30
12/11/2019 10:03:42,365.30
12/11/2019 10:06:57,365.30
12/11/2019 10:10:18,365.30
12/11/2019 10:13:55,365.30
12/11/2019 10:17:21,365.30
12/11/2019 10:24:27,365.40
12/11/2019 10:27:54,365.40
12/11/2019 10:31:09,365.40
12/11/2019 10:34:26,365.40
12/11/2019 10:37:42,365.40
12/11/2019 10:40:57,365.40
12/11/2019 10:44:14,365.40
12/11/2019 10:50:46,365.50
12/11/2019 10:54:04,365.50
12/11/2019 10:57:20,365.50
12/11/2019 11:00:36,365.50
12/11/2019 11:03:53,365.50
12/11/2019 11:07:10,365.50
12/11/2019 11:10:25,365.50
12/11/2019 11:16:58,365.60
12/11/2019 11:20:13,365.60
12/11/2019 11:23:32,365.60
12/11/2019 11:26:48,365.60
12/11/2019 11:30:03,365.60
12/11/2019 11:36:37,365.70
12/11/2019 11:39:54,365.70
12/11/2019 11:43:11,365.70
12/11/2019 11:46:26,365.70
12/11/2019 11:49:45,365.70
12/11/2019 11:53:01,365.70
12/11/2019 11:59:32,365.80
12/11/2019 12:03:30,365.80
12/11/2019 12:06:46,365.80
12/11/2019 12:10:02,365.80
12/11/2019 12:13:17,365.80
12/11/2019 12:16:34,365.80
12/11/2019 12:19:53,365.80
12/11/2019 12:26:24,365.90
12/11/2019 12:29:40,365.90
12/11/2019 12:32:56,365.90
12/11/2019 12:36:11,365.90
12/11/2019 12:39:29,365.90
12/11/2019 12:46:04,366.00
12/11/2019 12:49:22,366.00
12/11/2019 12:52:39,366.00
12/11/2019 12:55:53,366.00
12/11/2019 12:59:11,366.00
12/11/2019 13:02:29,366.00
12/11/2019 13:09:03,366.10
12/11/2019 13:12:19,366.10
12/11/2019 13:15:38,366.10
12/11/2019 13:18:53,366.10
12/11/2019 13:22:11,366.10
12/11/2019 13:25:31,366.10
12/11/2019 13:28:52,366.10
12/11/2019 13:35:26,366.20
12/11/2019 13:38:45,366.20
12/11/2019 13:42:05,366.20
12/11/2019 13:45:21,366.20
12/11/2019 13:48:38,366.20
12/11/2019 13:51:54,366.20
12/11/2019 13:59:14,366.30
12/11/2019 14:02:58,366.30
12/11/2019 14:07:02,366.30
12/11/2019 14:11:32,366.30
12/11/2019 14:14:48,366.30
12/11/2019 14:18:08,366.30
12/11/2019 14:24:40,366.40
12/11/2019 14:27:59,366.40
12/11/2019 14:31:15,366.40
12/11/2019 14:34:31,366.40
12/11/2019 14:37:47,366.40
12/11/2019 14:41:04,366.40
12/11/2019 14:44:22,366.40
12/11/2019 14:50:57,366.50
12/11/2019 14:54:12,366.50
12/11/2019 14:57:28,366.50
12/11/2019 15:00:43,366.50
12/11/2019 15:04:00,366.50
12/11/2019 15:07:16,366.50
12/11/2019 15:10:31,366.50
12/11/2019 15:13:48,366.50
12/11/2019 15:20:22,366.60
12/11/2019 15:23:38,366.60
12/11/2019 15:26:57,366.60
12/11/2019 15:30:17,366.60
12/11/2019 15:33:33,366.60
12/11/2019 15:36:54,366.60
12/11/2019 15:40:09,366.60
12/11/2019 15:43:27,366.60
12/11/2019 15:46:45,366.60
12/11/2019 15:50:01,366.60
12/11/2019 15:56:34,366.70
12/11/2019 15:59:52,366.70
12/11/2019 16:03:08,366.70
12/11/2019 16:06:26,366.70
12/11/2019 16:09:43,366.70
12/11/2019 16:12:59,366.70
12/11/2019 16:16:33,366.70
12/11/2019 16:20:05,366.70
12/11/2019 16:23:33,366.70
12/11/2019 16:26:57,366.70
12/11/2019 16:30:26,366.70
12/11/2019 16:33:57,366.70
12/11/2019 16:40:52,366.80
12/11/2019 16:44:30,366.80
12/11/2019 16:47:58,366.80
12/11/2019 16:51:22,366.80
12/11/2019 16:54:49,366.80
12/11/2019 16:58:14,366.80
12/11/2019 17:01:48,366.80
12/11/2019 17:05:20,366.80
12/11/2019 17:08:46,366.80
12/11/2019 17:12:07,366.80
12/11/2019 17:15:31,366.80
12/11/2019 17:18:58,366.80
12/11/2019 17:22:17,366.80
12/11/2019 17:25:38,366.80
12/11/2019 17:29:02,366.80
12/11/2019 17:32:23,366.80
12/11/2019 17:35:43,366.80
12/11/2019 17:39:12,366.80
12/11/2019 17:42:33,366.80
12/11/2019 17:45:53,366.80
12/11/2019 17:49:14,366.80
12/11/2019 17:52:36,366.80
12/11/2019 17:55:55,366.80
12/11/2019 17:59:13,366.80
12/11/2019 18:02:31,366.80
12/11/2019 18:05:47,366.80
12/11/2019 18:09:02,366.80
12/11/2019 18:12:24,366.80
12/11/2019 18:15:40,366.80
12/11/2019 18:18:56,366.80
12/11/2019 18:22:12,366.80
12/11/2019 18:25:27,366.80
12/11/2019 18:31:57,366.90
12/11/2019 18:35:13,366.90
12/11/2019 18:38:28,366.90
12/11/2019 18:41:44,366.90
12/11/2019 18:44:59,366.90
12/11/2019 18:48:15,366.90
12/11/2019 18:51:30,366.90
12/11/2019 18:54:47,366.90
12/11/2019 18:58:03,366.90
12/11/2019 19:06:08,366.90
,
Time,Total Energy
12/11/2019 5:45:13,369.70
12/11/2019 5:48:28,369.70
12/11/2019 5:51:44,369.70
12/11/2019 5:54:58,369.70
12/11/2019 5:58:14,369.70
12/11/2019 6:01:30,369.70
12/11/2019 6:04:45,369.70
12/11/2019 6:08:01,369.70
12/11/2019 6:11:15,369.70
12/11/2019 6:14:31,369.70
12/11/2019 6:17:46,369.70
12/11/2019 6:21:36,369.70
12/11/2019 6:24:52,369.70
12/11/2019 6:28:08,369.70
12/11/2019 6:31:24,369.70
12/11/2019 6:34:39,369.70
12/11/2019 6:37:55,369.70
12/11/2019 6:41:16,369.70
12/11/2019 6:44:32,369.70
12/11/2019 6:47:48,369.70
12/11/2019 6:51:04,369.70
12/11/2019 6:54:20,369.70
12/11/2019 6:57:35,369.70
12/11/2019 7:00:52,369.70
12/11/2019 7:04:06,369.70
12/11/2019 7:07:23,369.70
12/11/2019 7:10:39,369.70
12/11/2019 7:13:58,369.70
12/11/2019 7:17:14,369.70
12/11/2019 7:20:29,369.70
12/11/2019 7:23:44,369.70
12/11/2019 7:26:59,369.70
12/11/2019 7:30:15,369.70
12/11/2019 7:33:32,369.70
12/11/2019 7:36:48,369.70
12/11/2019 7:40:03,369.70
12/11/2019 7:46:34,369.80
12/11/2019 7:49:49,369.80
12/11/2019 7:53:05,369.80
12/11/2019 7:56:20,369.80
12/11/2019 7:59:35,369.80
12/11/2019 8:02:51,369.80
12/11/2019 8:06:06,369.80
12/11/2019 8:09:23,369.80
12/11/2019 8:12:39,369.80
12/11/2019 8:15:54,369.80
12/11/2019 8:19:12,369.80
12/11/2019 8:22:29,369.80
12/11/2019 8:25:46,369.80
12/11/2019 8:29:02,369.80
12/11/2019 8:35:35,369.90
12/11/2019 8:38:51,369.90
12/11/2019 8:42:06,369.90
12/11/2019 8:45:22,369.90
12/11/2019 8:48:39,369.90
12/11/2019 8:51:54,369.90
12/11/2019 8:55:09,369.90
12/11/2019 8:58:24,369.90
12/11/2019 9:01:40,369.90
12/11/2019 9:04:55,369.90
12/11/2019 9:08:11,369.90
12/11/2019 9:14:41,370.00
12/11/2019 9:17:57,370.00
12/11/2019 9:21:12,370.00
12/11/2019 9:24:29,370.00
12/11/2019 9:27:44,370.00
12/11/2019 9:31:01,370.00
12/11/2019 9:34:15,370.00
12/11/2019 9:37:32,370.00
12/11/2019 9:44:04,370.10
12/11/2019 9:47:22,370.10
12/11/2019 9:50:37,370.10
12/11/2019 9:53:54,370.10
12/11/2019 9:57:10,370.10
12/11/2019 10:00:26,370.10
12/11/2019 10:03:42,370.10
12/11/2019 10:10:18,370.20
12/11/2019 10:13:55,370.20
12/11/2019 10:17:21,370.20
12/11/2019 10:21:08,370.20
12/11/2019 10:24:27,370.20
12/11/2019 10:27:54,370.20
12/11/2019 10:31:09,370.20
12/11/2019 10:34:26,370.20
12/11/2019 10:40:57,370.30
12/11/2019 10:44:14,370.30
12/11/2019 10:47:31,370.30
12/11/2019 10:50:46,370.30
12/11/2019 10:54:04,370.30
12/11/2019 11:00:36,370.40
12/11/2019 11:03:53,370.40
12/11/2019 11:07:10,370.40
12/11/2019 11:10:25,370.40
12/11/2019 11:13:41,370.40
12/11/2019 11:16:58,370.40
12/11/2019 11:20:13,370.40
12/11/2019 11:26:48,370.50
12/11/2019 11:30:03,370.50
12/11/2019 11:33:21,370.50
12/11/2019 11:36:37,370.50
12/11/2019 11:39:54,370.50
12/11/2019 11:43:11,370.50
12/11/2019 11:49:45,370.60
12/11/2019 11:53:01,370.60
12/11/2019 11:56:16,370.60
12/11/2019 11:59:32,370.60
12/11/2019 12:03:30,370.60
12/11/2019 12:06:46,370.60
12/11/2019 12:10:02,370.60
12/11/2019 12:16:34,370.70
12/11/2019 12:19:53,370.70
12/11/2019 12:23:08,370.70
12/11/2019 12:26:24,370.70
12/11/2019 12:29:40,370.70
12/11/2019 12:36:11,370.80
12/11/2019 12:39:29,370.80
12/11/2019 12:42:45,370.80
12/11/2019 12:46:04,370.80
12/11/2019 12:49:22,370.80
12/11/2019 12:52:39,370.80
12/11/2019 12:59:11,370.90
12/11/2019 13:02:29,370.90
12/11/2019 13:05:45,370.90
12/11/2019 13:09:03,370.90
12/11/2019 13:12:19,370.90
12/11/2019 13:15:38,370.90
12/11/2019 13:18:53,370.90
12/11/2019 13:25:31,371.00
12/11/2019 13:28:52,371.00
12/11/2019 13:32:10,371.00
12/11/2019 13:35:26,371.00
12/11/2019 13:38:45,371.00
12/11/2019 13:45:21,371.10
12/11/2019 13:48:38,371.10
12/11/2019 13:51:54,371.10
12/11/2019 13:55:45,371.10
12/11/2019 13:59:14,371.10
12/11/2019 14:02:58,371.10
12/11/2019 14:11:32,371.20
12/11/2019 14:14:48,371.20
12/11/2019 14:18:08,371.20
12/11/2019 14:21:25,371.20
12/11/2019 14:24:40,371.20
12/11/2019 14:27:59,371.20
12/11/2019 14:34:31,371.30
12/11/2019 14:37:47,371.30
12/11/2019 14:41:04,371.30
12/11/2019 14:44:22,371.30
12/11/2019 14:47:41,371.30
12/11/2019 14:50:57,371.30
12/11/2019 14:54:12,371.30
12/11/2019 14:57:28,371.30
12/11/2019 15:04:00,371.40
12/11/2019 15:07:16,371.40
12/11/2019 15:10:31,371.40
12/11/2019 15:13:48,371.40
12/11/2019 15:17:03,371.40
12/11/2019 15:20:22,371.40
12/11/2019 15:23:38,371.40
12/11/2019 15:26:57,371.40
12/11/2019 15:30:17,371.40
12/11/2019 15:36:54,371.50
12/11/2019 15:40:09,371.50
12/11/2019 15:43:27,371.50
12/11/2019 15:46:45,371.50
12/11/2019 15:50:01,371.50
12/11/2019 15:53:17,371.50
12/11/2019 15:56:34,371.50
12/11/2019 15:59:52,371.50
12/11/2019 16:03:08,371.50
12/11/2019 16:06:26,371.50
12/11/2019 16:09:43,371.50
12/11/2019 16:16:33,371.60
12/11/2019 16:20:05,371.60
12/11/2019 16:23:33,371.60
12/11/2019 16:26:57,371.60
12/11/2019 16:30:26,371.60
12/11/2019 16:33:57,371.60
12/11/2019 16:37:24,371.60
12/11/2019 16:40:52,371.60
12/11/2019 16:44:30,371.60
12/11/2019 16:47:58,371.60
12/11/2019 16:51:22,371.60
12/11/2019 16:54:49,371.60
12/11/2019 16:58:14,371.60
12/11/2019 17:01:48,371.60
12/11/2019 17:05:20,371.60
12/11/2019 17:12:07,371.70
12/11/2019 17:15:31,371.70
12/11/2019 17:18:58,371.70
12/11/2019 17:22:17,371.70
12/11/2019 17:25:38,371.70
12/11/2019 17:29:02,371.70
12/11/2019 17:32:23,371.70
12/11/2019 17:35:43,371.70
12/11/2019 17:39:12,371.70
12/11/2019 17:42:33,371.70
12/11/2019 17:45:53,371.70
12/11/2019 17:49:14,371.70
12/11/2019 17:52:36,371.70
12/11/2019 17:55:55,371.70
12/11/2019 17:59:13,371.70
12/11/2019 18:02:31,371.70
12/11/2019 18:05:47,371.70
12/11/2019 18:09:02,371.70
12/11/2019 18:12:24,371.70
12/11/2019 18:15:40,371.70
12/11/2019 18:18:56,371.70
12/11/2019 18:22:12,371.70
12/11/2019 18:25:27,371.70
12/11/2019 18:28:43,371.70
12/11/2019 18:31:57,371.70
12/11/2019 18:35:13,371.70
12/11/2019 18:38:28,371.70
12/11/2019 18:41:44,371.70
12/11/2019 18:44:59,371.70
12/11/2019 18:48:15,371.70
12/11/2019 18:51:30,371.70
12/11/2019 18:54:47,371.70
12/11/2019 18:58:03,371.70
12/11/2019 19:06:08,371.70
,
Time,Total Energy
12/11/2019 5:45:13,358.30
12/11/2019 5:48:28,358.30
12/11/2019 5:51:44,358.30
12/11/2019 5:54:58,358.30
12/11/2019 5:58:14,358.30
12/11/2019 6:01:30,358.30
12/11/2019 6:04:45,358.30
12/11/2019 6:08:01,358.30
12/11/2019 6:11:15,358.30
12/11/2019 6:14:31,358.30
12/11/2019 6:17:46,358.30
12/11/2019 6:21:36,358.30
12/11/2019 6:24:52,358.30
12/11/2019 6:28:08,358.30
12/11/2019 6:31:24,358.30
12/11/2019 6:34:39,358.30
12/11/2019 6:37:55,358.30
12/11/2019 6:41:16,358.30
12/11/2019 6:44:32,358.30
12/11/2019 6:47:48,358.30
12/11/2019 6:51:04,358.30
12/11/2019 6:54:20,358.30
12/11/2019 6:57:35,358.30
12/11/2019 7:00:52,358.30
12/11/2019 7:04:06,358.30
12/11/2019 7:10:39,358.40
12/11/2019 7:13:58,358.40
12/11/2019 7:17:14,358.40
12/11/2019 7:20:29,358.40
12/11/2019 7:23:44,358.40
12/11/2019 7:26:59,358.40
12/11/2019 7:30:15,358.40
12/11/2019 7:33:32,358.40
12/11/2019 7:36:48,358.40
12/11/2019 7:40:03,358.40
12/11/2019 7:43:18,358.40
12/11/2019 7:46:34,358.40
12/11/2019 7:49:49,358.40
12/11/2019 7:53:05,358.40
12/11/2019 7:56:20,358.40
12/11/2019 7:59:35,358.40
12/11/2019 8:02:51,358.40
12/11/2019 8:06:06,358.40
12/11/2019 8:09:23,358.40
12/11/2019 8:12:39,358.40
12/11/2019 8:19:12,358.50
12/11/2019 8:22:29,358.50
12/11/2019 8:25:46,358.50
12/11/2019 8:29:02,358.50
12/11/2019 8:32:18,358.50
12/11/2019 8:35:35,358.50
12/11/2019 8:38:51,358.50
12/11/2019 8:42:06,358.50
12/11/2019 8:45:22,358.50
12/11/2019 8:48:39,358.50
12/11/2019 8:51:54,358.50
12/11/2019 8:55:09,358.50
12/11/2019 9:01:40,358.60
12/11/2019 9:04:55,358.60
12/11/2019 9:08:11,358.60
12/11/2019 9:11:27,358.60
12/11/2019 9:14:41,358.60
12/11/2019 9:17:57,358.60
12/11/2019 9:21:12,358.60
12/11/2019 9:24:29,358.60
12/11/2019 9:27:44,358.60
12/11/2019 9:34:15,358.70
12/11/2019 9:37:32,358.70
12/11/2019 9:40:49,358.70
12/11/2019 9:44:04,358.70
12/11/2019 9:47:22,358.70
12/11/2019 9:50:37,358.70
12/11/2019 9:53:54,358.70
12/11/2019 9:57:10,358.70
12/11/2019 10:00:26,358.70
12/11/2019 10:06:57,358.80
12/11/2019 10:10:18,358.80
12/11/2019 10:13:55,358.80
12/11/2019 10:17:21,358.80
12/11/2019 10:21:08,358.80
12/11/2019 10:24:27,358.80
12/11/2019 10:31:09,358.90
12/11/2019 10:34:26,358.90
12/11/2019 10:37:42,358.90
12/11/2019 10:40:57,358.90
12/11/2019 10:44:14,358.90
12/11/2019 10:47:31,358.90
12/11/2019 10:54:04,359.00
12/11/2019 10:57:20,359.00
12/11/2019 11:00:36,359.00
12/11/2019 11:03:53,359.00
12/11/2019 11:07:10,359.00
12/11/2019 11:10:25,359.00
12/11/2019 11:13:41,359.00
12/11/2019 11:20:13,359.10
12/11/2019 11:23:32,359.10
12/11/2019 11:26:48,359.10
12/11/2019 11:30:03,359.10
12/11/2019 11:33:21,359.10
12/11/2019 11:39:54,359.20
12/11/2019 11:43:11,359.20
12/11/2019 11:46:26,359.20
12/11/2019 11:49:45,359.20
12/11/2019 11:53:01,359.20
12/11/2019 11:56:16,359.20
12/11/2019 11:59:32,359.20
12/11/2019 12:06:46,359.30
12/11/2019 12:10:02,359.30
12/11/2019 12:13:17,359.30
12/11/2019 12:16:34,359.30
12/11/2019 12:19:53,359.30
12/11/2019 12:23:08,359.30
12/11/2019 12:29:40,359.40
12/11/2019 12:32:56,359.40
12/11/2019 12:36:11,359.40
12/11/2019 12:39:29,359.40
12/11/2019 12:42:45,359.40
12/11/2019 12:49:22,359.50
12/11/2019 12:52:39,359.50
12/11/2019 12:55:53,359.50
12/11/2019 12:59:11,359.50
12/11/2019 13:02:29,359.50
12/11/2019 13:05:45,359.50
12/11/2019 13:09:03,359.50
12/11/2019 13:15:38,359.60
12/11/2019 13:18:53,359.60
12/11/2019 13:22:11,359.60
12/11/2019 13:25:31,359.60
12/11/2019 13:28:52,359.60
12/11/2019 13:32:10,359.60
12/11/2019 13:35:26,359.60
12/11/2019 13:42:05,359.70
12/11/2019 13:45:21,359.70
12/11/2019 13:48:38,359.70
12/11/2019 13:51:54,359.70
12/11/2019 13:55:45,359.70
12/11/2019 13:59:14,359.70
12/11/2019 14:07:02,359.80
12/11/2019 14:11:32,359.80
12/11/2019 14:14:48,359.80
12/11/2019 14:18:08,359.80
12/11/2019 14:21:25,359.80
12/11/2019 14:24:40,359.80
12/11/2019 14:31:15,359.90
12/11/2019 14:34:31,359.90
12/11/2019 14:37:47,359.90
12/11/2019 14:41:04,359.90
12/11/2019 14:44:22,359.90
12/11/2019 14:47:41,359.90
